asin,title,url,price,rating,review_count,seller,scraped_at,seller_detailed,price_detailed,description,specifications,availability,shipping_info,ai_prediction,ai_confidence,ai_probabilities,risk_score,risk_level,analysis_timestamp
B01B2YLQ6E,HP Cartucho De Tinta 664 Negra,https://www.amazon.com.br/Cartucho-HP-664-Preto-F6V29A/dp/B01B2YLQ6E/ref=sr_1_8?dib=eyJ2IjoiMSJ9.PPcKwHUIgIyvce9dlpEvZ0m9PO_bBMiu3VYKHGKN9uQd27xTGXMQJjPowjmIIg-hMhKfd8d3IvlwskW8AJgqpfjTw7yRF3r9NweLCxBrQfsPVL4Q9PArqOgXiiiNRad2eGUwT6qauX0q5TUK3OAfJi6TIH8WA1CZY_Qd3bhHAHgJp26zGwpbmYADtyXcLHbsLDj2znseGQyREaHBc0kD62huGd2ERN3urKJDhVAUUFsRa8V0Gb8riMP27l9xwwHzIhTQVK4tUBCxqvOSaUXQ8qs7nQuB634zU0kGT1AUcT8.LvVZkuZKTrBP3CpPxPSJEyTr9NyMCX2aEw50oQz6lUA&dib_tag=se&keywords=cartucho+HP+664&qid=1759042166&sr=8-8&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9,62.0,4.5,,GIGAJET INF,2025-09-28 03:49:31,GIGAJET INF,62.0,"Cree informes, folletos y documentos cotidianos de alta calidad con los cartuchos de tinta HP originales que están diseñados con alertas inteligentes de bajo nivel de tinta, para ofrecer un rendimiento libre de preocupaciones y resultados de impresión uni
Obtenga el máximo de su impresora HP, y de su tinta. Imprima las fotografías y los documentos de alta calidad que necesita usando los cartuchos originales de tinta HP que lo ayudan a asegurarse de que su impresora HP le brinde los resultados uniformes que
Ayude a garantizar las mejores impresiones posibles en casa, la escuela y el trabajo con los cartuchos HP creados y probados con su impresora HP, y diseñados para ofrecer impresiones extraordinarias de forma uniforme.
Ahorrar tiempo, dinero y problemas es simple con los cartuchos HP originales que se adaptan a su forma de vivir, jugar e imprimir. Confíe que obtendrá resultados de primera calidad en casa o mientras viaja.
Cor(es) de consumibles de impresión Negro",{},Em estoque,"+R$ 28,81 de envio",ORIGINAL,0.51,"[0.31, 0.51, 0.18]",1,BAIXO,2025-09-28T03:59:25.362914
B0FJ2HFKMK,"TECKKIN Cartucho de Tinta Compatível para HP 664 664XL Compatível para HP Deskjet Ink Advantage 1115 1118 2135 2136 2675 3635 3638 3775 3835 4535 4675 5075 5275 (1 Preto, 1 Colorido)",https://www.amazon.com.br/TECKKIN-Cartucho-Compat%C3%ADvel-para-Advantage/dp/B0FJ2HFKMK/ref=sr_1_9?dib=eyJ2IjoiMSJ9.PPcKwHUIgIyvce9dlpEvZ0m9PO_bBMiu3VYKHGKN9uQd27xTGXMQJjPowjmIIg-hMhKfd8d3IvlwskW8AJgqpfjTw7yRF3r9NweLCxBrQfsPVL4Q9PArqOgXiiiNRad2eGUwT6qauX0q5TUK3OAfJi6TIH8WA1CZY_Qd3bhHAHgJp26zGwpbmYADtyXcLHbsLDj2znseGQyREaHBc0kD62huGd2ERN3urKJDhVAUUFsRa8V0Gb8riMP27l9xwwHzIhTQVK4tUBCxqvOSaUXQ8qs7nQuB634zU0kGT1AUcT8.LvVZkuZKTrBP3CpPxPSJEyTr9NyMCX2aEw50oQz6lUA&dib_tag=se&keywords=cartucho+HP+664&qid=1759042166&sr=8-9&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678,189.0,4.2,,RUA Oriente's shop,2025-09-28 03:49:31,RUA Oriente's shop,189.0,"Conteúdo: 2 pacotes de substitutos remanufaturados TECKKIN cartucho de tinta preta de alto rendimento para HP 664 664XL e pacote combinado de cores (1 preto, 1 tricolor)
Alto rendimento de páginas: 750 páginas para o cartucho de tinta preta de alto rendimento para o 664XL, 450 páginas para a tinta tricolor para o 664 664XL (5% de cobertura em papel A4)
Compatibilidade da impressora: TECKKIN cartuchos de impressora para HP 664 664XL compatível com HP DeskJet Ink Advantage 1115, 1118, 2135, 2136, 2138, 2675, 2676, 2677, 2678, 3635, 3636, 3638, 3700, 3775, 3776, 3778, 3785, 3787, 3835, 3836, 3838, 4535, 4536, 4538, 4675, 4676, 4678, 5075, 5076, 5078, 5085, 5088, 5275, 5276, 5278
Com os chips mais recentes: esse cartucho de tinta para HP 664 664XL é equipado com os chips mais recentes e atualizados para garantir compatibilidade perfeita com a impressora e excelente qualidade de impressão.
Qualidade de impressão superior: nossos cartuchos de tinta compatíveis para 664 664XL proporcionam excelentes resultados de impressão. Cores vibrantes de longa duração e texto nítido. Proporciona a você uma experiência diferente.",{},Em estoque,Cor:,ORIGINAL,0.45,"[0.25, 0.45, 0.3]",1,BAIXO,2025-09-28T03:59:25.362914
B004E6O99O,Kit Cartuchos de Tinta HP 664 | 2136 | 4536 Black + Color Original - 2ml,https://www.amazon.com.br/Cartuchos-Tinta-HP-Black-Original/dp/B004E6O99O/ref=sr_1_10?dib=eyJ2IjoiMSJ9.PPcKwHUIgIyvce9dlpEvZ0m9PO_bBMiu3VYKHGKN9uQd27xTGXMQJjPowjmIIg-hMhKfd8d3IvlwskW8AJgqpfjTw7yRF3r9NweLCxBrQfsPVL4Q9PArqOgXiiiNRad2eGUwT6qauX0q5TUK3OAfJi6TIH8WA1CZY_Qd3bhHAHgJp26zGwpbmYADtyXcLHbsLDj2znseGQyREaHBc0kD62huGd2ERN3urKJDhVAUUFsRa8V0Gb8riMP27l9xwwHzIhTQVK4tUBCxqvOSaUXQ8qs7nQuB634zU0kGT1AUcT8.LvVZkuZKTrBP3CpPxPSJEyTr9NyMCX2aEw50oQz6lUA&dib_tag=se&keywords=cartucho+HP+664&qid=1759042166&sr=8-10&ufe=app_do%3Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74,139.0,4.7,,GIGAJET INF,2025-09-28 03:49:31,GIGAJET INF,139.0,"Recomendado para impressoras da marca HP
Quantidade: 2 ml
Para recarga de tinta da seu dispositivo",{},Em estoque,,ORIGINAL,0.46,"[0.45, 0.46, 0.09]",1,BAIXO,2025-09-28T03:59:25.362914
B0DPHKVBRV,Valuetoner Cartuchos de Tinta para HP 664 664XL 664 XL Compatível com HP DeskJet Ink Advantage 1115 3635 3636 3775 3835 3836 3838 4535 4536 4675 5085 5275 (1 Preto 1 Colorido),https://www.amazon.com.br/Valuetoner-Cartuchos-664XL-Compat%C3%ADvel-Advantage/dp/B0DPHKVBRV/ref=sr_1_11?dib=eyJ2IjoiMSJ9.PPcKwHUIgIyvce9dlpEvZ0m9PO_bBMiu3VYKHGKN9uQd27xTGXMQJjPowjmIIg-hMhKfd8d3IvlwskW8AJgqpfjTw7yRF3r9NweLCxBrQfsPVL4Q9PArqOgXiiiNRad2eGUwT6qauX0q5TUK3OAfJi6TIH8WA1CZY_Qd3bhHAHgJp26zGwpbmYADtyXcLHbsLDj2znseGQyREaHBc0kD62huGd2ERN3urKJDhVAUUFsRa8V0Gb8riMP27l9xwwHzIhTQVK4tUBCxqvOSaUXQ8qs7nQuB634zU0kGT1AUcT8.LvVZkuZKTrBP3CpPxPSJEyTr9NyMCX2aEw50oQz6lUA&dib_tag=se&keywords=cartucho+HP+664&qid=1759042166&sr=8-11&ufe=app_do%3Aamzn1.fos.db68964d-7c0e-4bb2-a95c-e5cb9e32eb12,170.0,4.3,,SEIYA-ANAPAULA,2025-09-28 03:49:31,SEIYA-ANAPAULA,170.0,"Conteúdo: Remanufactured 2 pacote de substituição Valuetoner para HP 664XL 664 cartucho de tinta preto de alto desempenho e combinação de cores de embalagem (1 preto 1 colorido)
Alto rendimento de páginas: o cartucho de tinta preta de alto rendimento para HP 664XL pode imprimir até 750 páginas, e a tinta tricolor para HP 664XL pode imprimir até 450 páginas (5% de cobertura de papel A4).
Compatibilidade da impressora: Valuetoner cartuchos de impressora para HP 664 664XL compatível com HP DeskJet Ink Advantage 1115, 1118, 2135, 2136, 2138, 2675, 2676, 2677, 2678, 3635, 3636, 3638, 3700, 3775, 3776, 3778, 3785, 3787, 3835, 3836, 3838, 4535, 4536, 4538, 4675, 4676, 4678, 5075, 5076, 5078, 5085, 5088, 5275, 5276, 5278
Reconhecimento eficiente do chip: Os cartuchos Valuetoner para HP 664 664 XL são equipados com o chip mais recente para garantir alta compatibilidade. Confirme se o modelo da sua impressora é compatível e compre com confiança.
Todos os cartuchos de tinta Valuetoner 664 664 XL são preenchidos com tintas premium, usando técnicas de produção avançadas e um rigoroso processo de inspeção de qualidade para garantir alta qualidade de impressão em cada cartucho 664XL. Assim, você obtém textos nítidos e imagens vivas e brilhantes.",{},Em estoque,Cor:,ORIGINAL,0.5,"[0.26, 0.5, 0.24]",1,BAIXO,2025-09-28T03:59:25.362914
B084M3WFC7,Kit Cartucho HP 664 Preto (2 Un.) + Cartucho HP 664 Colorido (1 Un.) - Original,https://www.amazon.com.br/Cartucho-HP-Preto-Colorido-Original/dp/B084M3WFC7/ref=sr_1_12?dib=eyJ2IjoiMSJ9.PPcKwHUIgIyvce9dlpEvZ0m9PO_bBMiu3VYKHGKN9uQd27xTGXMQJjPowjmIIg-hMhKfd8d3IvlwskW8AJgqpfjTw7yRF3r9NweLCxBrQfsPVL4Q9PArqOgXiiiNRad2eGUwT6qauX0q5TUK3OAfJi6TIH8WA1CZY_Qd3bhHAHgJp26zGwpbmYADtyXcLHbsLDj2znseGQyREaHBc0kD62huGd2ERN3urKJDhVAUUFsRa8V0Gb8riMP27l9xwwHzIhTQVK4tUBCxqvOSaUXQ8qs7nQuB634zU0kGT1AUcT8.LvVZkuZKTrBP3CpPxPSJEyTr9NyMCX2aEw50oQz6lUA&dib_tag=se&keywords=cartucho+HP+664&qid=1759042166&sr=8-12&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678,189.0,4.8,,GIGAJET INF,2025-09-28 03:49:31,GIGAJET INF,189.0,"Kit original HP 664 com 2 cartuchos pretos e 1 colorido, garantindo autenticidade e qualidade de impressão
Conjunto inclui 2 cartuchos de tinta preta HP 664 e 1 cartucho de tinta colorida HP 664
Cartuchos compatíveis com impressoras HP que utilizam o modelo 664, ideal para uso doméstico ou em escritório",{},Em estoque,,ORIGINAL,0.52,"[0.3, 0.52, 0.18]",1,BAIXO,2025-09-28T03:59:25.362914
B0DSJZLLMX,"Kit Cartucho de Tinta 664 Preto e Colorido para Impressora, Conjunto de 2, combo, black, color, tricolor, original, preço, DeskJet Ink Advantage,1015, 4645, 2645, 1515, 2515, 3515, 3545, 2545.",https://www.amazon.com.br/Cartucho-664-Colorido-Impressora-Advantage/dp/B0DSJZLLMX/ref=sr_1_13?dib=eyJ2IjoiMSJ9.PPcKwHUIgIyvce9dlpEvZ0m9PO_bBMiu3VYKHGKN9uQd27xTGXMQJjPowjmIIg-hMhKfd8d3IvlwskW8AJgqpfjTw7yRF3r9NweLCxBrQfsPVL4Q9PArqOgXiiiNRad2eGUwT6qauX0q5TUK3OAfJi6TIH8WA1CZY_Qd3bhHAHgJp26zGwpbmYADtyXcLHbsLDj2znseGQyREaHBc0kD62huGd2ERN3urKJDhVAUUFsRa8V0Gb8riMP27l9xwwHzIhTQVK4tUBCxqvOSaUXQ8qs7nQuB634zU0kGT1AUcT8.LvVZkuZKTrBP3CpPxPSJEyTr9NyMCX2aEw50oQz6lUA&dib_tag=se&keywords=cartucho+HP+664&qid=1759042166&sr=8-13&ufe=app_do%3Aamzn1.fos.db68964d-7c0e-4bb2-a95c-e5cb9e32eb12,162.0,4.8,,ESCTONER PRODUTOS DE INFORMATICA,2025-09-28 03:49:31,ESCTONER PRODUTOS DE INFORMATICA,162.0,"Cartucho de tinta preto 664 com 40% mais rendimento em média.
Cartucho de tinta colorido 664 com 40% mais rendimento em média.
Tecnologia de impressão de alta qualidade para textos nítidos e imagens vibrantes.
Fácil instalação nos modelos de impressoras HP compatíveis.
Projetados especificamente para uso em impressoras HP para máximo desempenho.
HP DeskJet Ink Advantage 1015, 4645, 2645, 1515, 2515, 3515, 3545, 2545, HP Deskjet Ink Advantage 2136, HP Deskjet Ink Advantage 2676, HP Deskjet Ink Advantage 3776, HP DeskJet Ink Advantage 5076, HP DeskJet Ink Advantage 5276",{},Somente 5 em estoque.,,ORIGINAL,0.62,"[0.26, 0.62, 0.12]",1,BAIXO,2025-09-28T03:59:25.362914
B0FCMD2WF3,VOREDO Cartucho de Tinta Compatível para HP 664 664XL Compatível com DeskJet Ink Advantage 1115 1118 2135 3775 3776 3835 3838 4675 5275 (2 preto),https://www.amazon.com.br/VOREDO-Compat%C3%ADvel-para-HP-664/dp/B0FCMD2WF3/ref=sr_1_14?dib=eyJ2IjoiMSJ9.PPcKwHUIgIyvce9dlpEvZ0m9PO_bBMiu3VYKHGKN9uQd27xTGXMQJjPowjmIIg-hMhKfd8d3IvlwskW8AJgqpfjTw7yRF3r9NweLCxBrQfsPVL4Q9PArqOgXiiiNRad2eGUwT6qauX0q5TUK3OAfJi6TIH8WA1CZY_Qd3bhHAHgJp26zGwpbmYADtyXcLHbsLDj2znseGQyREaHBc0kD62huGd2ERN3urKJDhVAUUFsRa8V0Gb8riMP27l9xwwHzIhTQVK4tUBCxqvOSaUXQ8qs7nQuB634zU0kGT1AUcT8.LvVZkuZKTrBP3CpPxPSJEyTr9NyMCX2aEw50oQz6lUA&dib_tag=se&keywords=cartucho+HP+664&qid=1759042166&sr=8-14&ufe=app_do%3Aamzn1.fos.db68964d-7c0e-4bb2-a95c-e5cb9e32eb12,175.0,,,RUA Oriente's shop,2025-09-28 03:49:31,RUA Oriente's shop,175.0,Computadores e Informática,{},Em estoque,,ORIGINAL,0.36,"[0.34, 0.36, 0.3]",1,BAIXO,2025-09-28T03:59:25.362914
B004C5NEZ2,Kit cartuchos de Tinta HP 664XL | 2136 | 4536 | Black + Color Original,https://www.amazon.com.br/Cartuchos-Tinta-HP-664XL-Original/dp/B004C5NEZ2/ref=sr_1_15?dib=eyJ2IjoiMSJ9.PPcKwHUIgIyvce9dlpEvZ0m9PO_bBMiu3VYKHGKN9uQd27xTGXMQJjPowjmIIg-hMhKfd8d3IvlwskW8AJgqpfjTw7yRF3r9NweLCxBrQfsPVL4Q9PArqOgXiiiNRad2eGUwT6qauX0q5TUK3OAfJi6TIH8WA1CZY_Qd3bhHAHgJp26zGwpbmYADtyXcLHbsLDj2znseGQyREaHBc0kD62huGd2ERN3urKJDhVAUUFsRa8V0Gb8riMP27l9xwwHzIhTQVK4tUBCxqvOSaUXQ8qs7nQuB634zU0kGT1AUcT8.LvVZkuZKTrBP3CpPxPSJEyTr9NyMCX2aEw50oQz6lUA&dib_tag=se&keywords=cartucho+HP+664&qid=1759042166&sr=8-15&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678,335.0,4.8,,GIGAJET INF,2025-09-28 03:49:31,GIGAJET INF,335.0,"Recomendado para impressoras da marca HP
Para recarga de tinta da seu dispositivo
Componente de impressora jato de tinta",{},Em estoque,"+R$ 30,41 de envio",ORIGINAL,0.46,"[0.45, 0.46, 0.09]",2,MÉDIO,2025-09-28T03:59:25.362914
B07T8ZSQRG,Kit 2 Cartuchos Pretos 664 HP + 1 Cartucho Color 664 HP,https://www.amazon.com.br/cartuchos-Pretos-HP-Cartucho-Color/dp/B07T8ZSQRG/ref=sr_1_16?dib=eyJ2IjoiMSJ9.PPcKwHUIgIyvce9dlpEvZ0m9PO_bBMiu3VYKHGKN9uQd27xTGXMQJjPowjmIIg-hMhKfd8d3IvlwskW8AJgqpfjTw7yRF3r9NweLCxBrQfsPVL4Q9PArqOgXiiiNRad2eGUwT6qauX0q5TUK3OAfJi6TIH8WA1CZY_Qd3bhHAHgJp26zGwpbmYADtyXcLHbsLDj2znseGQyREaHBc0kD62huGd2ERN3urKJDhVAUUFsRa8V0Gb8riMP27l9xwwHzIhTQVK4tUBCxqvOSaUXQ8qs7nQuB634zU0kGT1AUcT8.LvVZkuZKTrBP3CpPxPSJEyTr9NyMCX2aEw50oQz6lUA&dib_tag=se&keywords=cartucho+HP+664&qid=1759042166&sr=8-16&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678,189.0,4.5,,GIGAJET INF,2025-09-28 03:49:31,GIGAJET INF,189.0,Computadores e Informática,{},Em estoque,"+R$ 29,26 de envio",COMPATIVEL,0.54,"[0.54, 0.28, 0.18]",2,MÉDIO,2025-09-28T03:59:25.362914
B08WKRYQHN,"Cartucho Hp 667 Colorido Original (3ym78al) Para Hp Deskjet 2376, 2774, 2776, 6476",https://www.amazon.com.br/Cartucho-HP-Colorido-Original-3YM79AB/dp/B08WKRYQHN/ref=sr_1_17?dib=eyJ2IjoiMSJ9.PPcKwHUIgIyvce9dlpEvZ0m9PO_bBMiu3VYKHGKN9uQd27xTGXMQJjPowjmIIg-hMhKfd8d3IvlwskW8AJgqpfjTw7yRF3r9NweLCxBrQfsPVL4Q9PArqOgXiiiNRad2eGUwT6qauX0q5TUK3OAfJi6TIH8WA1CZY_Qd3bhHAHgJp26zGwpbmYADtyXcLHbsLDj2znseGQyREaHBc0kD62huGd2ERN3urKJDhVAUUFsRa8V0Gb8riMP27l9xwwHzIhTQVK4tUBCxqvOSaUXQ8qs7nQuB634zU0kGT1AUcT8.LvVZkuZKTrBP3CpPxPSJEyTr9NyMCX2aEw50oQz6lUA&dib_tag=se&keywords=cartucho+HP+664&qid=1759042166&sr=8-17&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9,62.0,4.7,,Amazon.com.br,2025-09-28 03:49:31,Amazon.com.br,62.0,"[COMPATIBILIDADE] HP DeskJet Plus Ink Advantage 6000 series, HP DeskJet Plus Ink Advantage 6400 series, HP Deskjet Ink Advantage 1200 Printer, HP Deskjet Ink Advantage 2300 All-in-One, HP DeskJet Ink Advantage 2700 All-in-One Printer, HP DeskJet Ink Advantage 4100 All-in-One Printe
[RENDIMENTO] Até 100 páginas
[ORIGINAL] Projetados para confiabilidade e consistência assim que saem da caixa
[QUALIDADE] Reduza as reimpressões, economizando papel, tinta e energia
[MEIO AMBIENTE] Os cartuchos HP originais são feitos com até 50% de material reciclado",{},Em estoque,à vista no Pix,ORIGINAL,0.57,"[0.36, 0.57, 0.07]",1,BAIXO,2025-09-28T03:59:25.362914
B0FCMNQ53S,GPC IMAGE Cartuchos de Tinta para HP 664 664XL 664 XL Compatível com HP DeskJet Ink Advantage 1115 2135 3630 2675 3635 3775 3835 4535 4675 5075 (2 Preto),https://www.amazon.com.br/GPC-IMAGE-para-HP-664/dp/B0FCMNQ53S/ref=sr_1_18?dib=eyJ2IjoiMSJ9.PPcKwHUIgIyvce9dlpEvZ0m9PO_bBMiu3VYKHGKN9uQd27xTGXMQJjPowjmIIg-hMhKfd8d3IvlwskW8AJgqpfjTw7yRF3r9NweLCxBrQfsPVL4Q9PArqOgXiiiNRad2eGUwT6qauX0q5TUK3OAfJi6TIH8WA1CZY_Qd3bhHAHgJp26zGwpbmYADtyXcLHbsLDj2znseGQyREaHBc0kD62huGd2ERN3urKJDhVAUUFsRa8V0Gb8riMP27l9xwwHzIhTQVK4tUBCxqvOSaUXQ8qs7nQuB634zU0kGT1AUcT8.LvVZkuZKTrBP3CpPxPSJEyTr9NyMCX2aEw50oQz6lUA&dib_tag=se&keywords=cartucho+HP+664&qid=1759042166&sr=8-18&ufe=app_do%3Aamzn1.fos.db68964d-7c0e-4bb2-a95c-e5cb9e32eb12,168.0,4.4,,SEIYA-ANAPAULA,2025-09-28 03:49:31,SEIYA-ANAPAULA,168.0,"Rendimento estimado: 700 páginas por cartucho preto compatível com HP 664XL, dois pacotes de recarga podem imprimir mais de 1400 páginas. (carta/A4, com cobertura de 5%)
Conteúdo da embalagem: 2 pacotes remanufaturados de cartuchos de tinta reposição para HP 664 664XL (2 preto)
Compatibilidade com impressoras: GPC Image cartucho de tinta para HP 664 664XL compatíveis com HP DeskJet ink Advantage 1115, 1118, 2135, 2136, 2138, 2675, 2676, 2677, 2678, 3635, 3636, 3638, 3700, 3775, 3776, 3778, 3785, 3787, 3835, 3836, 3838, 4535, 4536, 4538, 4675, 4676, 4678, 5075, 5076, 5078, 5085, 5088, 5275, 5276, 5278 impressora
Com os chips mais recentes: este cartucho GPC Image compatível com HP 664 664XL está equipado com os chips mais recentes atualizados para garantir a perfeita compatibilidade com as impressoras e uma excelente qualidade de impressão, para que você possa desfrutar de uma impressão eficiente e sem preocupações
Qualidade de impressão superior: nossos cartuchos de tinta compatíveis com 664 664XL proporcionam excelentes resultados de impressão. Cores vibrantes de longa duração e texto nítido. Proporciona uma experiência diferente",{},Em estoque,Cor:,ORIGINAL,0.44,"[0.24, 0.44, 0.32]",1,BAIXO,2025-09-28T03:59:25.362914
B0FQCF9PY2,WISETA Cartucho de Tinta Compatível para HP 664 664XL Compatível com DeskJet Ink Advantage 1115 1118 2135 3775 3776 3835 3838 4535 4675 5275 (2 Preto),https://www.amazon.com.br/WISETA-Compat%C3%ADvel-para-664-Advantage/dp/B0FQCF9PY2/ref=sr_1_19?dib=eyJ2IjoiMSJ9.PPcKwHUIgIyvce9dlpEvZ0m9PO_bBMiu3VYKHGKN9uQd27xTGXMQJjPowjmIIg-hMhKfd8d3IvlwskW8AJgqpfjTw7yRF3r9NweLCxBrQfsPVL4Q9PArqOgXiiiNRad2eGUwT6qauX0q5TUK3OAfJi6TIH8WA1CZY_Qd3bhHAHgJp26zGwpbmYADtyXcLHbsLDj2znseGQyREaHBc0kD62huGd2ERN3urKJDhVAUUFsRa8V0Gb8riMP27l9xwwHzIhTQVK4tUBCxqvOSaUXQ8qs7nQuB634zU0kGT1AUcT8.LvVZkuZKTrBP3CpPxPSJEyTr9NyMCX2aEw50oQz6lUA&dib_tag=se&keywords=cartucho+HP+664&qid=1759042166&sr=8-19&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678,210.0,4.4,,RUA Oriente's shop,2025-09-28 03:49:31,RUA Oriente's shop,210.0,"Paquete Incluído: 2 paquetes de cartuchos de tinta preta compatível para HP 664 664XL remanificados (2 preto)
Alto rendimento de páginas: 600 páginas por cartucho de tinta preto WISETA compatível para HP 664XL com 5% de cobertura
Impresoras compatíveis: compatível para HP 664 664XL cartucho de tinta preta e cor compatível para HP Deskjet Ink Advantage 1115/1118/2135/2136/2138/2675/2676/2677/2678/3635/3636/3638/3700/3775/3776/3778/3785//3787/3835/3836/3838/4535/4536/4538/4675/4676/4678/5075/5076/5078/5085/5088/5275/5276/5278 impressoras
Chips mais recentes: o pacote combinado de cartuchos de tinta WISETA para hp 664XL é equipado com os chips mais recentes e atualizados para garantir compatibilidade perfeita com a impressora e excelente qualidade de impressão, para que você possa desfrutar de uma impressão eficiente e sem preocupações.
Todos los cartuchos de tinta para 664 664XL de WISETA se rellenan con tintas de primera calidad, utilizando técnicas de producción avanzadas y un riguroso proceso de inspección de calidad para garantizar una alta calidad de impresión con cada cartucho para 664XL. Así obtendrá textos nítidos e imágenes brillantes y vivas",{},Em estoque,Cor:,ORIGINAL,0.47,"[0.24, 0.47, 0.29]",2,MÉDIO,2025-09-28T03:59:25.362914
B07Q7XHL5K,Kit Cartuchos De Tinta HP 664xl | 2136 | 4536 | 1115 | 3636 | 3836 | 4676 Preto e Color Original,https://www.amazon.com.br/Cartuchos-Tinta-664xl-Preto-Original/dp/B07Q7XHL5K/ref=sr_1_20?dib=eyJ2IjoiMSJ9.PPcKwHUIgIyvce9dlpEvZ0m9PO_bBMiu3VYKHGKN9uQd27xTGXMQJjPowjmIIg-hMhKfd8d3IvlwskW8AJgqpfjTw7yRF3r9NweLCxBrQfsPVL4Q9PArqOgXiiiNRad2eGUwT6qauX0q5TUK3OAfJi6TIH8WA1CZY_Qd3bhHAHgJp26zGwpbmYADtyXcLHbsLDj2znseGQyREaHBc0kD62huGd2ERN3urKJDhVAUUFsRa8V0Gb8riMP27l9xwwHzIhTQVK4tUBCxqvOSaUXQ8qs7nQuB634zU0kGT1AUcT8.LvVZkuZKTrBP3CpPxPSJEyTr9NyMCX2aEw50oQz6lUA&dib_tag=se&keywords=cartucho+HP+664&qid=1759042166&sr=8-20&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678,339.0,4.8,,GIGAJET INF,2025-09-28 03:49:31,GIGAJET INF,339.0,"Kit de cartuchos de tinta HP 664XL originais, incluindo preto e colorido, para impressoras HP
Compatível com modelos HP 2136, 4536, 1115, 3636, 3836 e 4676, garantindo ampla compatibilidade",{},Em estoque,"+R$ 31,87 de envio",ORIGINAL,0.42,"[0.36, 0.42, 0.22]",2,MÉDIO,2025-09-28T03:59:25.362914
B0DVB6WL3S,"Kit Cartucho de Tinta 2 unid. 664 Preto para Impressora, Conjunto de 2, combo, black, pretos, original, preço.",,162.0,5.0,,,2025-09-28 03:49:31,,,,,,,ORIGINAL,0.47,"[0.36, 0.47, 0.17]",1,BAIXO,2025-09-28T03:59:25.362914
B0DSJZLLMX,"Kit Cartucho de Tinta 664 Preto e Colorido para Impressora, Conjunto de 2, combo, black, color, tricolor, original, preço, DeskJet Ink Advantage,1015, 4645, 2645, 1515, 2515, 3515, 3545, 2545.",,162.0,4.8,,,2025-09-28 03:49:31,,,,,,,ORIGINAL,0.56,"[0.31, 0.56, 0.13]",1,BAIXO,2025-09-28T03:59:25.362914
B0DPHKVBRV,Valuetoner Cartuchos de Tinta para HP 664 664XL 664 XL Compatível com HP DeskJet Ink Advantage 1115 3635 3636 3775 3835 3836 3838 4535 4536 4675 5085 5275 (1 Preto 1 Colorido),,170.0,4.3,,,2025-09-28 03:49:31,,,,,,,COMPATIVEL,0.41,"[0.41, 0.34, 0.25]",2,MÉDIO,2025-09-28T03:59:25.362914
B0FCMD2WF3,VOREDO Cartucho de Tinta Compatível para HP 664 664XL Compatível com DeskJet Ink Advantage 1115 1118 2135 3775 3776 3835 3838 4675 5275 (2 preto),,175.0,,,,2025-09-28 03:49:31,,,,,,,ORIGINAL,0.37,"[0.34, 0.37, 0.29]",1,BAIXO,2025-09-28T03:59:25.362914
